lb,ub,Qsg,Tout,Tair_true,sat_true,zat_true
22.0,24.0,0.0,21.7,23.16618,15.492166519165039,25.520801544189453
22.0,24.0,0.0,21.7,23.437822,15.49258041381836,20.288049697875977
22.0,24.0,0.0,21.599998,22.029139,15.499685287475586,24.801706314086914
22.0,24.0,0.0,21.5,23.197403,15.499608993530273,25.894250869750977
22.0,24.0,0.0,21.5,23.463953,15.49901008605957,25.739404678344727
22.0,24.0,0.0,21.5,23.473024,15.499799728393555,23.401578903198242
22.0,24.0,3.549504,22.200005,23.07631,15.499457359313965,22.03074836730957
22.0,24.0,32.333942,22.900002,22.630674,15.499342918395996,24.23561668395996
22.0,24.0,54.323235,23.5,23.19347,15.499061584472656,21.44903564453125
22.0,24.0,123.13933,24.199997,22.466955,15.499809265136719,19.55718231201172
22.0,24.0,64.93525,24.700005,21.980124,15.499618530273438,25.409698486328125
22.0,24.0,176.22433,25.299995,23.658386,15.499999046325684,22.260879516601562
22.0,24.0,128.1882,26.0,22.997957,15.499996185302734,23.322010040283203
22.0,24.0,305.8811,26.699997,23.52306,15.499982833862305,19.83799934387207
22.0,24.0,292.04,27.600006,22.569422,15.5,22.44953155517578
22.0,24.0,466.84238,28.5,23.42775,15.499984741210938,18.659610748291016
22.0,24.0,476.59613,29.0,22.771534,15.5,19.13447380065918
22.0,24.0,593.61444,29.5,22.869438,15.499970436096191,21.526329040527344
22.0,24.0,606.8292,30.100006,23.34846,15.499984741210938,21.743370056152344
22.0,24.0,661.1813,30.599998,23.508465,15.499987602233887,21.144655227661133
22.0,24.0,666.2653,30.900002,23.422928,15.499967575073242,18.27251434326172
22.0,24.0,654.1041,31.300003,23.386044,15.49999713897705,18.5125675201416
22.0,24.0,646.534,31.400002,23.466976,15.499969482421875,18.38825225830078
22.0,24.0,570.5115,31.5,23.519405,15.499996185302734,18.776185989379883
22.0,24.0,558.65576,31.400002,23.572075,15.499993324279785,19.160564422607422
22.0,24.0,442.80862,31.400002,23.586044,15.49997329711914,25.69190216064453
22.0,24.0,404.81613,31.199997,25.107513,15.49998950958252,18.107330322265625
22.0,24.0,245.81299,31.099998,23.702747,15.499975204467773,20.95416831970215
22.0,24.0,206.91866,30.800003,23.654312,15.499905586242676,18.45466423034668
22.0,24.0,126.44775,30.5,23.497515,15.49999713897705,18.3784122467041
22.0,24.0,102.725815,29.899994,23.405754,15.499980926513672,21.94186782836914
22.0,24.0,54.78,29.199997,23.502129,15.499981880187988,19.729671478271484
22.0,24.0,40.33404,29.199997,23.026846,15.49993896484375,18.966983795166016
22.0,24.0,24.255,27.399994,22.873785,15.499977111816406,19.791637420654297
22.0,24.0,11.88,26.699997,22.782866,15.499979019165039,19.66254425048828
22.0,24.0,24.26823,26.0,22.672142,15.499895095825195,21.52177619934082
22.0,24.0,0.0,25.599998,22.99656,15.499674797058105,19.274303436279297
22.0,24.0,0.0,25.199997,22.482452,15.49975299835205,18.570751190185547
22.0,24.0,0.0,24.899994,22.342789,15.49996566772461,21.7051944732666
22.0,24.0,0.0,24.599998,22.869001,15.499983787536621,18.87994384765625
22.0,24.0,0.0,24.400002,22.224396,15.499612808227539,24.464242935180664
22.0,24.0,0.0,24.099998,23.440126,15.499932289123535,25.766462326049805
22.0,24.0,0.0,23.899998,23.739077,15.499940872192383,21.729257583618164
22.0,24.0,0.0,23.600002,22.681059,15.495718002319336,25.683061599731445
22.0,24.0,0.0,23.400002,23.651295,15.494245529174805,24.453413009643555
22.0,24.0,0.0,23.2,23.490978,15.489114761352539,21.50714111328125
22.0,24.0,0.0,23.099998,22.58627,15.49819564819336,25.4044189453125
22.0,24.0,0.0,22.900002,23.553246,15.497758865356445,21.067399978637695
22.0,24.0,0.0,22.799995,22.393581,15.499749183654785,24.351314544677734
22.0,24.0,0.0,22.7,23.301989,15.49836540222168,25.80523681640625
22.0,24.0,0.0,22.600002,23.611103,15.491636276245117,19.4190731048584
22.0,24.0,0.0,22.5,22.07008,15.499579429626465,19.706499099731445
22.0,24.0,0.0,22.600002,21.987034,15.499585151672363,20.46173095703125
22.0,24.0,0.0,22.600002,22.138672,15.498644828796387,24.415870666503906
22.0,24.0,1.98,23.400002,23.131954,15.497566223144531,18.419208526611328
22.0,24.0,50.22666,24.199997,21.880154,15.495891571044922,22.101160049438477
22.0,24.0,21.945,24.899994,22.657352,15.49812126159668,20.580524444580078
22.0,24.0,118.89846,25.5,22.143703,15.499814987182617,18.936635971069336
22.0,24.0,68.86913,26.400002,21.859251,15.498746871948242,20.5592098236084
22.0,24.0,181.41019,27.200005,22.411846,15.49998664855957,18.628868103027344
22.0,24.0,132.79527,28.300003,22.171003,15.499998092651367,21.584163665771484
22.0,24.0,304.01144,29.400002,22.864061,15.499992370605469,23.00174331665039
22.0,24.0,289.99606,30.0,23.431046,15.499990463256836,20.74587059020996
22.0,24.0,461.31345,30.599998,22.748856,15.499998092651367,21.88270378112793
22.0,24.0,471.81317,31.0,23.282837,15.49999713897705,20.10192108154297
22.0,24.0,585.8278,31.400002,22.95496,15.499991416931152,19.625835418701172
22.0,24.0,591.1422,31.599998,23.040236,15.499999046325684,21.82256507873535
22.0,24.0,619.3037,31.799995,23.570292,15.49999713897705,19.664295196533203
22.0,24.0,600.5067,32.0,23.311136,15.499967575073242,18.516366958618164
22.0,24.0,616.6697,32.1,23.370716,15.5,18.431255340576172
22.0,24.0,639.3924,32.1,23.463142,15.499974250793457,20.221254348754883
22.0,24.0,561.85516,32.200005,23.567795,15.49998950958252,18.336196899414062
22.0,24.0,549.61115,32.1,23.585312,15.499992370605469,18.50361442565918
22.0,24.0,404.47144,32.0,23.582724,15.499998092651367,18.772937774658203
22.0,24.0,402.13074,31.799995,23.59091,15.49999713897705,20.4263858795166
22.0,24.0,190.2189,31.699997,23.573326,15.499996185302734,20.7850341796875
22.0,24.0,208.62799,31.300003,23.563679,15.499972343444824,18.72011947631836
22.0,24.0,125.74072,30.900002,23.428787,15.499944686889648,22.313173294067383
22.0,24.0,116.82957,30.400002,23.874699,15.499799728393555,20.070247650146484
22.0,24.0,47.52,29.899994,23.118912,15.499957084655762,18.633056640625
22.0,24.0,59.042355,29.899994,22.964226,15.499771118164062,20.23897361755371
22.0,24.0,24.09,28.099998,22.915756,15.499991416931152,21.924358367919922
22.0,24.0,12.375001,27.399994,23.298523,15.49998664855957,18.26951789855957
22.0,24.0,23.380827,26.699997,22.695292,15.499883651733398,22.55256462097168
22.0,24.0,0.0,26.400002,23.41332,15.499948501586914,24.53249740600586
22.0,24.0,0.0,26.199997,23.896807,15.49997329711914,21.576759338378906
22.0,24.0,0.0,26.0,22.90883,15.499777793884277,21.13046646118164
22.0,24.0,0.0,25.800003,22.769348,15.499982833862305,20.430076599121094
22.0,24.0,0.0,25.599998,22.503775,15.499984741210938,18.556486129760742
22.0,24.0,0.0,25.400002,22.283812,15.499944686889648,23.226097106933594
22.0,24.0,0.0,25.299995,23.302845,15.499969482421875,22.274154663085938
22.0,24.0,0.0,25.100006,22.959473,15.498607635498047,25.470735549926758
22.0,24.0,0.0,25.0,23.705336,15.483556747436523,25.060300827026367
22.0,24.0,0.0,24.899994,23.687557,15.497940063476562,18.89216423034668
22.0,24.0,0.0,24.800003,22.252468,15.498104095458984,22.462940216064453
22.0,24.0,0.0,24.700005,23.028782,15.498995780944824,25.451200485229492
22.0,24.0,0.0,24.5,23.641197,15.497434616088867,21.644994735717773
22.0,24.0,0.0,24.400002,22.645355,15.483875274658203,24.73204803466797
22.0,24.0,0.0,24.299995,23.469532,15.49954605102539,19.778030395507812
22.0,24.0,0.0,24.099998,22.174503,15.499014854431152,23.817039489746094
22.0,24.0,0.0,24.099998,23.222239,15.495527267456055,25.179702758789062
22.0,24.0,0.0,24.0,23.52545,15.499467849731445,21.07676124572754
22.0,24.0,2.145,24.400002,22.39608,15.494388580322266,22.470596313476562
22.0,24.0,56.43979,24.800003,22.948252,15.48487663269043,25.253198623657227
22.0,24.0,22.44,25.400002,23.525887,15.499576568603516,22.556108474731445
22.0,24.0,116.87251,26.099998,22.972048,15.49895191192627,18.460887908935547
22.0,24.0,65.96003,27.0,22.127823,15.499551773071289,18.242910385131836
22.0,24.0,175.1155,27.900002,22.334686,15.499985694885254,19.576274871826172
22.0,24.0,128.17357,28.599998,22.400223,15.499999046325684,18.238178253173828
22.0,24.0,301.85324,29.299995,22.431942,15.499998092651367,24.046390533447266
22.0,24.0,288.00333,29.700005,23.747198,15.499946594238281,23.583866119384766
22.0,24.0,462.21405,30.199997,23.864563,15.5,19.78711700439453
22.0,24.0,471.74466,30.599998,22.940388,15.499998092651367,19.402650833129883
22.0,24.0,587.94653,31.099998,23.011824,15.499998092651367,19.83364486694336
22.0,24.0,601.1523,31.400002,23.142906,15.499979972839355,21.951213836669922
22.0,24.0,655.6601,31.699997,23.68591,15.499994277954102,19.97119140625
22.0,24.0,661.54034,31.900002,23.430748,15.499995231628418,18.54054069519043
22.0,24.0,651.51074,32.1,23.480968,15.499995231628418,18.251480102539062
22.0,24.0,646.78485,32.1,23.561573,15.499977111816406,20.977556228637695
22.0,24.0,569.17725,32.1,23.708183,15.499983787536621,18.102434158325195
22.0,24.0,557.3831,32.0,23.677116,15.499998092651367,19.76951026916504
22.0,24.0,443.2839,31.900002,23.701145,15.499999046325684,19.40633201599121
22.0,24.0,402.12494,31.599998,23.690605,15.499999046325684,18.401697158813477
22.0,24.0,244.21866,31.300003,23.617168,15.499999046325684,18.866615295410156
22.0,24.0,206.66663,31.0,23.560715,15.49998950958252,21.655439376831055
22.0,24.0,127.12721,30.700005,23.693638,15.5,18.774494171142578
22.0,24.0,102.77228,30.199997,23.43079,15.499998092651367,21.565689086914062
22.0,24.0,55.44,29.800003,23.370146,15.499970436096191,20.76799964904785
22.0,24.0,40.425,29.800003,23.107069,15.499917984008789,20.687232971191406
22.0,24.0,26.07,28.400002,23.013315,15.49998950958252,23.91318702697754
22.0,24.0,13.53,27.799995,24.023338,15.49997615814209,20.244773864746094
22.0,24.0,26.57291,27.099998,22.865097,15.499452590942383,19.136938095092773
22.0,24.0,0.0,26.900002,22.676834,15.499873161315918,24.300230026245117
22.0,24.0,0.0,26.699997,23.851292,15.49997329711914,24.816940307617188
22.0,24.0,0.0,26.599998,23.991047,15.499975204467773,21.433061599731445
22.0,24.0,0.0,26.400002,22.871582,15.498773574829102,18.517160415649414
22.0,24.0,0.0,26.199997,22.466856,15.499996185302734,23.663612365722656
22.0,24.0,0.0,26.099998,23.546719,15.499948501586914,18.589740753173828
22.0,24.0,0.0,25.900002,22.393585,15.499990463256836,21.79319953918457
22.0,24.0,0.0,25.599998,22.908783,15.374486923217773,23.53966522216797
22.0,24.0,0.0,25.299995,23.407299,15.446908950805664,18.293365478515625
22.0,24.0,0.0,25.100006,22.242136,15.494303703308105,18.429346084594727
22.0,24.0,0.0,24.599998,22.113192,15.494417190551758,24.726848602294922
22.0,24.0,0.0,24.199997,23.418455,15.497838020324707,22.339582443237305
22.0,24.0,0.0,23.699997,22.864,15.483778953552246,25.584672927856445
22.0,24.0,0.0,23.099998,23.589046,15.49507999420166,18.464162826538086
22.0,24.0,0.0,22.7,22.08915,15.499471664428711,24.7393856048584
22.0,24.0,0.0,22.3,23.322962,15.49101734161377,25.795387268066406
22.0,24.0,0.0,22.099998,23.57892,15.48436450958252,25.394323348999023
22.0,24.0,0.0,21.900002,23.534147,15.499067306518555,25.091007232666016
22.0,24.0,1.8150002,22.200005,23.489346,15.499711990356445,21.39208221435547
22.0,24.0,51.89083,22.5,22.47849,15.499557495117188,21.574296951293945
22.0,24.0,22.11,23.2,22.573528,15.494820594787598,25.575233459472656
22.0,24.0,120.30545,23.899998,23.520031,15.499879837036133,19.954975128173828
22.0,24.0,70.013855,24.700005,22.117062,15.499509811401367,18.301746368408203
22.0,24.0,181.05336,25.599998,22.240807,15.49999713897705,18.714250564575195
22.0,24.0,134.14005,26.400002,22.24855,15.499999046325684,23.882360458374023
22.0,24.0,313.00656,27.300003,23.543823,15.499998092651367,18.815340042114258
22.0,24.0,290.0088,28.200005,22.501148,15.5,19.76517677307129
22.0,24.0,440.46036,29.199997,22.603168,15.499994277954102,23.987560272216797
22.0,24.0,377.88623,29.700005,23.866997,15.5,21.61754608154297
22.0,24.0,527.67816,30.299995,23.194393,15.5,21.999290466308594
22.0,24.0,553.7122,30.599998,23.49479,15.499996185302734,18.307571411132812
22.0,24.0,629.00037,30.900002,23.142586,15.499998092651367,18.849327087402344
22.0,24.0,644.52826,31.0,23.235174,15.49999713897705,18.604467391967773
22.0,24.0,630.9938,31.199997,23.321903,15.499979972839355,18.373367309570312
22.0,24.0,367.41574,31.300003,23.314674,15.49999713897705,18.49509620666504
22.0,24.0,82.91805,31.300003,23.230495,15.499999046325684,18.183645248413086
22.0,24.0,75.07419,31.199997,23.167957,15.499994277954102,21.4959716796875
22.0,24.0,245.48929,31.099998,23.458263,15.499996185302734,18.534881591796875
22.0,24.0,210.38188,30.800003,23.197594,15.499996185302734,18.145326614379883
22.0,24.0,99.08029,30.5,23.119274,15.499992370605469,18.12767219543457
22.0,24.0,68.52895,30.100006,23.054474,15.49999713897705,18.519567489624023
22.0,24.0,65.846306,29.700005,22.999071,15.5,19.718944549560547
22.0,24.0,101.99286,29.099998,22.989069,15.499994277954102,22.585176467895508
22.0,24.0,63.25469,28.5,23.473978,15.499839782714844,25.357097625732422
22.0,24.0,36.715096,28.5,24.14973,15.499201774597168,21.057493209838867
22.0,24.0,41.92724,27.0,22.828678,15.49997615814209,21.42525863647461
22.0,24.0,24.013788,26.400002,22.973492,15.499918937683105,21.573171615600586
22.0,24.0,10.318581,25.700005,22.959948,15.497881889343262,23.693523406982422
22.0,24.0,0.0,25.299995,23.622833,15.499839782714844,19.02967643737793
22.0,24.0,0.0,25.0,22.443077,15.499956130981445,20.761045455932617
22.0,24.0,0.0,24.700005,22.561537,15.499879837036133,21.532875061035156
22.0,24.0,0.0,24.5,22.766731,15.499813079833984,22.284908294677734
22.0,24.0,0.0,24.299995,22.984032,15.499971389770508,20.76607322692871
22.0,24.0,0.0,24.099998,22.40374,15.49996566772461,24.810043334960938
22.0,24.0,0.0,23.899998,23.47228,15.499612808227539,23.562204360961914
22.0,24.0,0.0,23.800003,23.308903,15.483233451843262,25.909542083740234
22.0,24.0,0.0,23.600002,23.718185,15.49627685546875,22.03322982788086
22.0,24.0,0.0,23.5,22.761116,15.498334884643555,25.062650680541992
22.0,24.0,0.0,23.3,23.516102,15.492056846618652,25.50933265686035
22.0,24.0,0.0,23.2,23.643246,15.495585441589355,24.156410217285156
22.0,24.0,0.0,23.0,23.41749,15.499530792236328,24.42898941040039
22.0,24.0,0.0,22.900002,23.450218,15.499616622924805,23.183765411376953
22.0,24.0,0.0,22.7,23.18568,15.492941856384277,25.502986907958984
22.0,24.0,0.0,22.600002,23.608082,15.498122215270996,25.033130645751953
22.0,24.0,0.0,22.399998,23.552624,15.498980522155762,25.05718231201172
22.0,24.0,0.0,22.200005,23.554869,15.499448776245117,24.085805892944336
22.0,24.0,0.9797393,22.3,23.380415,15.498923301696777,24.01480484008789
22.0,24.0,4.9271975,22.399998,23.350647,15.499540328979492,23.07216453552246
22.0,24.0,60.274895,22.600002,23.144272,15.496543884277344,23.553207397460938
22.0,24.0,62.56959,22.900002,23.262377,15.498527526855469,20.69761085510254
22.0,24.0,117.164825,23.400002,22.318134,15.499982833862305,18.609874725341797
22.0,24.0,212.13988,24.0,22.31569,15.499990463256836,24.342039108276367
22.0,24.0,180.69438,24.700005,23.613853,15.499998092651367,19.7431697845459
22.0,24.0,315.4445,25.400002,22.517036,15.49999713897705,19.756988525390625
22.0,24.0,227.19774,25.900002,22.490383,15.499990463256836,18.26186752319336
22.0,24.0,294.5525,26.400002,22.466473,15.499998092651367,18.845245361328125
22.0,24.0,336.19003,26.799995,22.517189,15.499998092651367,20.532041549682617
22.0,24.0,341.51932,27.300003,22.708572,15.499980926513672,22.779067993164062
22.0,24.0,321.0267,27.399994,23.543814,15.499994277954102,18.94678497314453
22.0,24.0,327.98627,27.600006,22.744787,15.49999713897705,21.038944244384766
22.0,24.0,451.45184,27.600006,23.023392,15.499999046325684,21.092771530151367
22.0,24.0,605.6613,27.699997,23.12296,15.499995231628418,19.23572540283203
22.0,24.0,634.7881,27.699997,23.03815,15.49997329711914,18.62152671813965
22.0,24.0,487.30246,27.699997,23.047527,15.499998092651367,18.94567108154297
22.0,24.0,537.9107,27.799995,23.108784,15.499998092651367,18.505090713500977
22.0,24.0,391.7006,27.900002,23.096788,15.499996185302734,18.130062103271484
22.0,24.0,401.15265,27.900002,23.102482,15.499964714050293,18.966604232788086
22.0,24.0,191.51994,27.900002,23.052715,15.499998092651367,20.262399673461914
22.0,24.0,214.38608,27.600006,23.072727,15.49999713897705,18.1982421875
22.0,24.0,84.17723,27.399994,22.934074,15.49998664855957,20.160280227661133
22.0,24.0,110.701164,27.099998,22.939075,15.49997329711914,21.17707633972168
22.0,24.0,53.955,26.699997,22.88276,15.49995231628418,24.008956909179688
22.0,24.0,51.46338,26.699997,23.761446,15.499909400939941,20.739334106445312
22.0,24.0,17.49,25.5,22.643173,15.497625350952148,20.50028419494629
22.0,24.0,41.70637,24.700005,22.55398,15.499979972839355,25.701154708862305
22.0,24.0,14.472141,23.800003,23.869276,15.499910354614258,20.283586502075195
22.0,24.0,0.0,23.3,22.423033,15.49947738647461,22.177797317504883
22.0,24.0,0.0,22.799995,22.99702,15.499732971191406,20.654754638671875
22.0,24.0,0.0,22.3,22.375181,15.499794006347656,23.90464973449707
22.0,24.0,0.0,21.900002,23.298853,15.49990463256836,21.143774032592773
22.0,24.0,0.0,21.599998,22.434233,15.49970817565918,19.71173667907715
22.0,24.0,0.0,21.300003,22.035252,15.499530792236328,23.373876571655273
22.0,24.0,0.0,21.199997,23.009983,15.499744415283203,19.477720260620117
22.0,24.0,0.0,21.0,21.924183,15.495095252990723,24.556976318359375
22.0,24.0,0.0,21.0,23.120436,15.495767593383789,25.33500862121582
22.0,24.0,0.0,20.900002,23.325634,15.499147415161133,19.161239624023438
22.0,24.0,0.0,20.900002,21.853271,15.497608184814453,25.130931854248047
22.0,24.0,0.0,20.900002,23.158766,15.492527961730957,25.489206314086914
22.0,24.0,0.0,21.0,23.3074,15.49576473236084,22.262218475341797
22.0,24.0,0.0,21.0,22.59038,15.495922088623047,25.783586502075195
22.0,24.0,0.0,21.0,23.326874,15.499753952026367,23.770517349243164
22.0,24.0,0.0,21.0,23.025433,15.499699592590332,22.62458038330078
22.0,24.0,0.0,20.900002,22.739525,15.498100280761719,25.771272659301758
22.0,24.0,0.0,20.8,23.338459,15.49979305267334,21.629621505737305
22.0,24.0,1.9525118,20.900002,22.368479,15.499271392822266,24.601041793823242
22.0,24.0,11.758186,20.900002,23.09659,15.499691009521484,22.807716369628906
22.0,24.0,23.18271,21.0,22.791397,15.497598648071289,19.77476692199707
22.0,24.0,19.715422,21.199997,21.829197,15.492576599121094,22.945167541503906
22.0,24.0,35.22511,21.399998,22.728622,15.499780654907227,24.189910888671875
22.0,24.0,22.77,21.599998,23.239014,15.499990463256836,21.27034568786621
22.0,24.0,34.556183,22.099998,22.431293,15.5,20.49556541442871
22.0,24.0,109.58067,22.5,22.242687,15.499998092651367,25.143726348876953
22.0,24.0,164.36926,22.900002,23.473347,15.5,19.415712356567383
22.0,24.0,211.99234,23.400002,22.193537,15.499998092651367,18.399700164794922
22.0,24.0,170.11946,23.899998,22.107452,15.499994277954102,24.132099151611328
22.0,24.0,133.06357,24.299995,23.373861,15.499999046325684,18.215360641479492
22.0,24.0,77.21294,24.800003,22.20415,15.5,19.141239166259766
22.0,24.0,84.14222,25.199997,22.16415,15.499992370605469,20.886375427246094
22.0,24.0,113.601616,25.700005,22.523092,15.5,23.17291831970215
22.0,24.0,115.52565,26.099998,23.291183,15.499999046325684,18.495893478393555
22.0,24.0,137.02328,26.400002,22.295334,15.499985694885254,20.56444549560547
22.0,24.0,249.85767,26.599998,22.526981,15.499998092651367,25.240325927734375
22.0,24.0,194.62732,26.699997,23.811054,15.49998950958252,18.983537673950195
22.0,24.0,93.48212,26.900002,22.47188,15.49998664855957,18.06212615966797
22.0,24.0,159.86157,26.699997,22.39771,15.499998092651367,24.813695907592773
22.0,24.0,58.020687,26.5,23.759846,15.499993324279785,18.94270896911621
22.0,24.0,64.821526,26.0,22.48926,15.499999046325684,19.951133728027344
22.0,24.0,64.13918,25.599998,22.462587,15.499994277954102,20.988544464111328
22.0,24.0,42.15024,25.100006,22.693176,15.499998092651367,21.22371482849121
22.0,24.0,65.27042,24.5,22.549562,15.499917030334473,19.343379974365234
22.0,24.0,98.57279,24.5,22.113789,15.499942779541016,22.963769912719727
22.0,24.0,38.332592,23.3,23.06028,15.499984741210938,24.15268898010254
22.0,24.0,23.30964,22.799995,23.311726,15.49991226196289,22.985097885131836
22.0,24.0,9.971884,22.3,23.05823,15.499878883361816,19.903934478759766
22.0,24.0,0.0,21.900002,22.058931,15.499935150146484,20.620269775390625
22.0,24.0,0.0,21.5,22.213223,15.499702453613281,25.647565841674805
22.0,24.0,0.0,21.199997,23.369242,15.49998664855957,22.5328369140625
22.0,24.0,0.0,20.900002,22.750916,15.499663352966309,25.407991409301758
22.0,24.0,0.0,20.7,23.339764,15.499958038330078,18.465984344482422
22.0,24.0,0.0,20.400002,21.850819,15.499889373779297,18.761280059814453
22.0,24.0,0.0,20.100002,21.710773,15.499963760375977,21.08902359008789
22.0,24.0,0.0,19.899998,22.18487,15.499536514282227,23.78968048095703
22.0,24.0,0.0,19.700005,22.815662,15.425409317016602,23.324010848999023
22.0,24.0,0.0,19.599998,22.759367,15.496267318725586,25.592185974121094
22.0,24.0,0.0,19.400002,23.164225,15.490899085998535,23.07554054260254
22.0,24.0,0.0,19.3,22.748613,15.497894287109375,22.545398712158203
22.0,24.0,0.0,19.2,22.590334,15.498296737670898,24.87989044189453
22.0,24.0,0.0,19.099998,23.014814,15.498340606689453,23.29682731628418
22.0,24.0,0.0,19.099998,22.759775,15.492040634155273,24.83592414855957
22.0,24.0,0.0,19.0,23.015884,15.496496200561523,22.588642120361328
22.0,24.0,0.0,19.0,22.579258,15.499214172363281,22.015430450439453
22.0,24.0,0.0,18.899998,22.384497,15.498207092285156,24.653358459472656
22.0,24.0,3.2324328,19.099998,22.925951,15.46763801574707,25.317527770996094
22.0,24.0,44.625423,19.3,23.0988,15.499814987182617,21.266714096069336
22.0,24.0,54.03224,19.8,22.12952,15.498570442199707,19.269027709960938
22.0,24.0,66.37999,20.299995,21.620098,15.49995231628418,18.40741729736328
22.0,24.0,80.02211,21.100002,21.515362,15.498801231384277,19.303327560424805
22.0,24.0,207.00905,21.8,21.827784,15.499983787536621,22.367145538330078
22.0,24.0,141.9061,22.600002,22.7361,15.49998664855957,20.90719223022461
22.0,24.0,306.48734,23.400002,22.316788,15.499988555908203,19.52931785583496
22.0,24.0,318.0742,24.0,22.067085,15.499959945678711,18.305564880371094
22.0,24.0,327.63885,24.599998,22.056072,15.499998092651367,21.9835205078125
22.0,24.0,446.75034,25.0,22.939291,15.499996185302734,19.714540481567383
22.0,24.0,503.16766,25.400002,22.388025,15.499998092651367,22.137771606445312
22.0,24.0,298.70782,25.5,23.109818,15.499999046325684,19.262088775634766
22.0,24.0,352.57953,25.599998,22.48043,15.5,18.4969539642334
22.0,24.0,581.1323,25.5,22.549738,15.499999046325684,18.299924850463867
22.0,24.0,451.98096,25.299995,22.58329,15.5,21.411897659301758
22.0,24.0,490.56732,25.100006,23.076637,15.499984741210938,25.433258056640625
22.0,24.0,351.92722,24.899994,24.20127,15.5,21.688243865966797
22.0,24.0,108.552185,24.599998,23.07845,15.499998092651367,18.39626693725586
22.0,24.0,344.85495,24.400002,22.754396,15.499978065490723,24.35131072998047
22.0,24.0,385.53635,24.099998,24.054478,15.499998092651367,20.915863037109375
22.0,24.0,259.79654,23.899998,22.949093,15.49999713897705,21.96927833557129
22.0,24.0,263.4941,23.600002,23.338913,15.5,21.341629028320312
22.0,24.0,72.74526,23.400002,23.021513,15.499998092651367,21.624711990356445
22.0,24.0,37.360184,23.099998,23.092724,15.499996185302734,21.687549591064453
22.0,24.0,109.45311,22.799995,22.889107,15.499971389770508,23.722679138183594
22.0,24.0,78.396866,22.799995,23.508299,15.499939918518066,19.130678176879883
22.0,24.0,11.88,21.8,22.30365,15.499956130981445,22.115314483642578
22.0,24.0,35.150497,21.199997,22.929209,15.499994277954102,20.836769104003906
22.0,24.0,18.165,20.5,22.383684,15.499921798706055,18.729738235473633
22.0,24.0,0.0,20.2,21.98603,15.499553680419922,19.24539566040039
22.0,24.0,0.0,19.8,21.896347,15.499666213989258,24.119251251220703
22.0,24.0,0.0,19.5,23.037457,15.499916076660156,25.166465759277344
22.0,24.0,0.0,19.2,23.268465,15.499822616577148,21.77961540222168
22.0,24.0,0.0,18.800003,22.421139,15.499994277954102,19.713699340820312
22.0,24.0,0.0,18.5,21.782372,15.499604225158691,18.337738037109375
22.0,24.0,0.0,18.2,21.578558,15.499939918518066,20.215904235839844
22.0,24.0,0.0,17.900002,21.805384,15.465206146240234,25.695890426635742
22.0,24.0,0.0,17.7,22.98304,15.499764442443848,23.2449951171875
22.0,24.0,0.0,17.399998,22.62756,15.486980438232422,25.372570037841797
22.0,24.0,0.0,17.200005,22.978947,15.495569229125977,22.613496780395508
22.0,24.0,0.0,16.900002,22.47378,15.495894432067871,25.32260513305664
22.0,24.0,0.0,16.8,22.942995,15.497913360595703,25.74086570739746
22.0,24.0,0.0,16.599998,23.048494,15.499155044555664,20.821504592895508
22.0,24.0,0.0,16.5,21.850311,15.498611450195312,20.53015899658203
22.0,24.0,0.0,16.399998,21.77217,15.485248565673828,23.75152015686035
22.0,24.0,0.0,16.300003,22.51607,15.497962951660156,25.23565673828125
22.0,24.0,0.0,16.300003,22.815758,15.499751091003418,25.67681121826172
22.0,24.0,1.8150002,16.599998,22.925676,15.499358177185059,23.24196434020996
22.0,24.0,51.322456,16.8,22.528276,15.47043514251709,18.444171905517578
22.0,24.0,21.78,17.3,21.355268,15.499809265136719,18.302831649780273
22.0,24.0,76.59422,17.7,21.26388,15.499903678894043,24.645484924316406
22.0,24.0,46.768753,18.600002,22.589542,15.495569229125977,22.77477264404297
22.0,24.0,63.71236,19.400002,22.607399,15.499999046325684,21.58238983154297
22.0,24.0,46.29248,20.299995,22.262161,15.5,21.304845809936523
22.0,24.0,50.47589,21.199997,22.21595,15.5,21.26049041748047
22.0,24.0,143.8159,21.8,22.258389,15.499998092651367,19.98754119873047
22.0,24.0,260.79523,22.399998,21.92115,15.499994277954102,23.188634872436523
22.0,24.0,408.0816,22.900002,22.978573,15.499998092651367,23.46048927307129
22.0,24.0,552.2017,23.400002,23.269869,15.499970436096191,19.9016170501709
22.0,24.0,440.20892,23.899998,22.304857,15.5,23.03009033203125
22.0,24.0,195.476,24.299995,23.270231,15.499994277954102,18.72421646118164
22.0,24.0,170.24995,24.599998,22.303146,15.499999046325684,19.655839920043945
22.0,24.0,294.90735,24.899994,22.351824,15.5,18.654979705810547
22.0,24.0,301.52524,25.0,22.333061,15.499998092651367,19.487897872924805
22.0,24.0,318.39127,25.199997,22.401756,15.499999046325684,18.102163314819336
22.0,24.0,375.68695,25.100006,22.406124,15.499982833862305,21.230710983276367
22.0,24.0,348.7109,25.100006,22.865322,15.499992370605469,18.531963348388672
22.0,24.0,324.59158,25.0,22.510244,15.499984741210938,18.525005340576172
22.0,24.0,137.9709,24.800003,22.443073,15.499998092651367,19.529285430908203
22.0,24.0,58.086834,24.5,22.422182,15.499999046325684,20.383609771728516
22.0,24.0,98.72738,24.199997,22.498117,15.499981880187988,20.746944427490234
