tstep,reward,done,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,action_0,action_1,Mode,SAT_sp,ZAT_sp_used,m_fan,DamperSignal,ReheatSignal,ReheatPct,Q_reheat_W,TotalEnergy_kWh,CoolingEnergy_kWh,HeatingEnergy_kWh,ReheatEnergy_kWh,FanEnergy_kWh,Hour,TempExceed_degC,Reward
861,-0.0594802824943395,0,3.517426013946533,0.571340024471283,0.5,0.800000011920929,0.0,0.0,0.95652174949646,15.49936580657959,23.6644229888916,heating,15.49936580657959,23.6644229888916,0.080939,0.0,0.18597554814990858,18.597554814990858,55.79266444497257,0.0594802824943395,0.006974815769523046,0.0,0.04420553166728513,0.008299935057531328,23.0,0.0,-0.0594802824943395
862,-0.02923692550517089,0,3.5070672035217285,0.6254317760467529,0.5,0.800000011920929,0.0,0.0,1.0,15.493481636047363,23.182167053222656,heating,15.493481636047363,23.182167053222656,0.080939,0.0,0.11931154797832615,11.931154797832615,35.79346439349784,0.02923692550517089,0.007039930651818776,0.0,0.013897059795820788,0.008299935057531328,23.0,0.0,-0.02923692550517089
863,-0.02911752462852108,0,3.496742010116577,0.6009839177131653,0.5,0.800000011920929,0.0,0.0,1.0,15.484469413757324,22.94361114501953,heating,15.484469413757324,22.94361114501953,0.080939,0.0,0.10596748115951726,10.596748115951726,31.79024434785518,0.02911752462852108,0.006820446714089933,0.0,0.013997142856899819,0.008299935057531328,0.0,0.0,-0.02911752462852108
864,-0.020784417417404295,0,3.48642897605896,0.5860440731048584,0.5,0.800000011920929,0.0,0.0,0.0,15.378496170043945,21.583465576171875,cooling,15.378496170043945,21.583465576171875,0.09694123022680101,6.750980584150071,0.0,0.0,0.0,0.020784417417404295,0.009991140228250824,0.0,0.0,0.010793277189153471,0.0,0.0,-0.020784417417404295
865,-0.03300040139976171,0,3.4760184288024902,0.4763604700565338,0.5,0.7875000238418579,0.0,0.0,0.0,15.495342254638672,21.8824520111084,heating,15.495342254638672,21.8824520111084,0.080939,0.0,0.04711620297875522,4.7116202978755215,14.134860893626566,0.03300040139976171,0.006183603030595679,0.0,0.018516863311634702,0.008299935057531328,1.0,0.0,-0.03300040139976171
866,-0.01621827999297272,0,3.465630531311035,0.5200387835502625,0.5,0.7875000238418579,0.0,0.0,0.043478261679410934,15.453268051147461,21.60367202758789,cooling,15.453268051147461,21.60367202758789,0.08215955507428946,0.5149247005966373,0.019013405675705048,1.9013405675705048,5.704021702711515,0.01621827999297272,0.0066958597651626765,0.0,0.0009646155523103311,0.008557804675499712,1.0,0.0,-0.01621827999297272
867,-0.030679414337519736,0,3.4552805423736572,0.5035883784294128,0.5,0.7875000238418579,0.0,0.0,0.043478261679410934,15.476242065429688,22.051050186157227,heating,15.476242065429688,22.051050186157227,0.080939,0.0,0.05684008093677543,5.684008093677543,17.05202428103263,0.030679414337519736,0.006421211808206045,0.0,0.015958267471782365,0.008299935057531328,2.0,0.0,-0.030679414337519736
868,-0.018452448808132262,0,3.4449846744537354,0.5301687121391296,0.5,0.7875000238418579,0.0,0.0,0.08695652335882187,15.4938325881958,21.903358459472656,heating,15.4938325881958,21.903358459472656,0.080939,0.0,0.0321103908501487,3.21103908501487,9.63311725504461,0.018452448808132262,0.00647932200741565,0.0,0.003673191743185284,0.008299935057531328,2.0,0.0,-0.018452448808132262
869,-0.02651796280473372,0,3.4347281455993652,0.5233516097068787,0.5,0.7875000238418579,0.0,0.0,0.08695652335882187,15.43894100189209,22.085365295410156,heating,15.43894100189209,22.085365295410156,0.080939,0.0,0.05707056415046571,5.707056415046571,17.12116924513971,0.02651796280473372,0.0065713177039227605,0.0,0.011646710043279633,0.008299935057531328,3.0,0.0,-0.02651796280473372
870,-0.01982794105085158,0,3.4245128631591797,0.532135546207428,0.5,0.7875000238418579,0.0,0.0,0.1304347813129425,15.497564315795898,21.961572647094727,heating,15.497564315795898,21.961572647094727,0.080939,0.0,0.03865450820681934,3.8654508206819336,11.5963524620458,0.01982794105085158,0.006510485119814679,0.0,0.005017520873505578,0.008299935057531328,3.0,0.0,-0.01982794105085158
871,-0.0271440896921531,0,3.4143311977386475,0.5263558030128479,0.5,0.7875000238418579,0.0,0.0,0.1304347813129425,15.486335754394531,22.13984489440918,heating,15.486335754394531,22.13984489440918,0.080939,0.0,0.060090840818894264,6.009084081889426,18.02725224566828,0.0271440896921531,0.0065699322852101946,0.0,0.012274222349411577,0.008299935057531328,4.0,0.0,-0.0271440896921531
872,-0.025361937342520405,0,3.404191017150879,0.5356472134590149,0.5,0.7875000238418579,0.0,0.0,0.17391304671764374,15.468971252441406,22.161556243896484,heating,15.468971252441406,22.161556243896484,0.080939,0.0,0.06078365537927392,6.078365537927391,18.235096613782176,0.025361937342520405,0.00664286252625748,0.0,0.010419139758731596,0.008299935057531328,4.0,0.0,-0.025361937342520405
873,-0.044211643103269756,0,3.3940908908843994,0.5368767380714417,0.5,0.7875000238418579,0.0,0.0,0.17391304671764374,15.494194030761719,22.789981842041016,heating,15.494194030761719,22.789981842041016,0.080939,0.0,0.12215941464090818,12.215941464090818,36.647824392272454,0.044211643103269756,0.006919081894013206,0.0,0.028992626151725216,0.008299935057531328,5.0,0.0,-0.044211643103269756
874,-0.03257401882981313,0,3.3840599060058594,0.5722426176071167,0.5,0.7875000238418579,0.0,0.0,0.21739129722118378,15.470525741577148,22.736051559448242,heating,15.470525741577148,22.736051559448242,0.080939,0.0,0.10538143333271914,10.538143333271915,31.61442999981574,0.03257401882981313,0.007103953364557417,0.0,0.017170130407724388,0.008299935057531328,5.0,0.0,-0.03257401882981313
875,-0.029077802244915994,0,3.3742871284484863,0.5706806182861328,0.5,0.7875000238418579,0.002960792975500226,0.0,0.21739129722118378,15.48916244506836,22.64006805419922,heating,15.48916244506836,22.64006805419922,0.080939,0.0,0.08713919197837801,8.7139191978378,26.141757593513404,0.029077802244915994,0.007051440122032173,0.0,0.013726427065352492,0.008299935057531328,6.0,0.0,-0.029077802244915994
876,-0.018877614570828066,0,3.3670566082000732,0.5674561262130737,0.5,0.7875000238418579,0.03814650699496269,0.0,0.260869562625885,15.494574546813965,22.080244064331055,cooling,15.494574546813965,22.080244064331055,0.080939,0.0,0.052798547123798535,5.279854712379853,15.839564137139561,0.018877614570828066,0.007263506463384757,0.0,0.002980010930765674,0.008634097176677638,6.0,0.0,-0.018877614570828066
877,-0.0567393699325998,0,3.358527660369873,0.5326753258705139,0.5,0.7875000238418579,0.020100001245737076,0.0,0.260869562625885,15.47842025756836,21.89673614501953,cooling,15.47842025756836,21.89673614501953,0.080939,0.0,0.010402624869919682,1.0402624869919683,3.1207874609759045,0.015764383476532463,0.006571440621306546,0.0,0.0008759728226724265,0.008316970032553491,7.0,0.13658328818689114,-0.0567393699325998
878,-0.16966979356637396,0,3.356595277786255,0.5279551148414612,0.5,0.7875000238418579,0.11231910437345505,0.0,0.30434781312942505,15.484502792358398,21.592391967773438,cooling,15.484502792358398,21.592391967773438,0.08575956375438083,2.033687295410719,0.0,0.0,0.0,0.016038164827094987,0.0071615649611970564,0.0,0.0,0.00887659986589793,7.0,0.5121054291309299,-0.16966979356637396
879,-0.026346920992100765,0,3.350710868835449,0.49906882643699646,0.5,0.7875000238418579,0.057223666459321976,0.0,0.30434781312942505,15.495794296264648,22.2028751373291,heating,15.495794296264648,22.2028751373291,0.1291763681692118,20.350259390434204,0.0,0.0,0.0,0.026346920992100765,0.00898540838006611,0.0,0.007309204433397718,0.010052308178636938,8.0,0.0,-0.026346920992100765
880,-0.023261386364458833,0,3.352372169494629,0.6048308610916138,0.5,0.800000011920929,0.16078023612499237,1.0,0.3478260934352875,14.871124267578125,22.428197860717773,cooling,14.871124267578125,22.428197860717773,0.12723085851556792,19.529492677802548,0.0,0.0,0.0,0.023261386364458833,0.011970729670684663,0.0,0.0,0.011290656693774173,8.0,0.0,-0.023261386364458833
881,-0.02248860201293655,0,3.3509886264801025,0.5861732959747314,0.5,0.800000011920929,0.11777708679437637,1.0,0.3478260934352875,14.812254905700684,23.020713806152344,heating,14.812254905700684,23.020713806152344,0.11559011420093573,14.618524785244787,0.0,0.0,0.0,0.02248860201293655,0.009227167364932246,0.0,0.0037079727659161676,0.009553461882088136,9.0,0.0,-0.02248860201293655
882,-0.019474926770272218,0,3.3611061573028564,0.647914707660675,0.5,0.8125,0.27767014503479004,1.0,0.3913043439388275,13.440488815307617,23.311294555664062,cooling,13.440488815307617,23.311294555664062,0.09792339479908452,7.165333700181413,0.0,0.0,0.0,0.019474926770272218,0.01030574232606763,0.0,0.0,0.009169184444204585,9.0,0.0,-0.019474926770272218
883,-0.018858183680576596,0,3.3702564239501953,0.6446171998977661,0.5,0.8125,0.2643680274486542,1.0,0.3913043439388275,11.585979461669922,23.18058204650879,cooling,11.585979461669922,23.18058204650879,0.08585663288641349,2.074638576349994,0.0,0.0,0.0,0.018858183680576596,0.010100892464454215,0.0,0.0,0.008757291216122377,10.0,0.0,-0.018858183680576596
884,-0.018805872162506607,0,3.390760660171509,0.6258947849273682,0.5,0.824999988079071,0.42370176315307617,1.0,0.43478259444236755,11.076367378234863,23.196304321289062,heating,11.076367378234863,23.196304321289062,0.08135309826598441,0.17469873348709086,0.0,0.0,0.0,0.018805872162506607,0.009520613145524869,0.0,0.0009787865316632617,0.008306472485318479,10.0,0.0,-0.018805872162506607
885,-0.018091892834475327,0,3.4118592739105225,0.6313227415084839,0.5,0.824999988079071,0.433077871799469,1.0,0.43478259444236755,11.438718795776367,23.09671401977539,cooling,11.438718795776367,23.09671401977539,0.09014451393803763,3.883599034760199,0.0,0.0,0.0,0.018091892834475327,0.009264066594978283,0.0,0.0,0.008827826239497046,11.0,0.0,-0.018091892834475327
886,-0.02086647151211584,0,3.440788507461548,0.6236763596534729,0.5,0.8374999761581421,0.5432766079902649,1.0,0.47826087474823,10.630661964416504,22.378541946411133,cooling,10.630661964416504,22.378541946411133,0.09054947611959353,4.054443459959143,0.0,0.0,0.0,0.02086647151211584,0.011105555267839065,0.0,0.0,0.009760916244276777,11.0,0.0,-0.02086647151211584
887,-0.03273450672675391,0,3.470644235610962,0.5525696873664856,0.5,0.8374999761581421,0.5587002038955688,1.0,0.47826087474823,10.438044548034668,23.05107879638672,heating,10.438044548034668,23.05107879638672,0.08129186683040998,0.14886656966718093,0.0,0.0,0.0,0.03273450672675391,0.007729465168814517,0.0,0.016701298827822144,0.008303742730117252,12.0,0.0,-0.03273450672675391
888,-0.016861310041263854,0,3.504537343978882,0.6224961280822754,0.5,0.8500000238418579,0.615667462348938,1.0,0.52173912525177,10.26416015625,23.051727294921875,cooling,10.26416015625,23.051727294921875,0.08395265185701598,1.2713918551195498,0.0,0.0,0.0,0.016861310041263854,0.008390121753028097,0.0,0.0,0.00847118828823576,12.0,0.0,-0.016861310041263854
889,-0.022546445870935718,0,3.5394721031188965,0.6195785403251648,0.5,0.8500000238418579,0.6315391659736633,1.0,0.52173912525177,10.373661041259766,23.372098922729492,heating,10.373661041259766,23.372098922729492,0.08107177656769056,0.05601544396029112,0.0,0.0,0.0,0.022546445870935718,0.008092709098103197,0.0,0.006152371391953397,0.00830136538087912,13.0,0.0,-0.022546445870935718
890,-0.01852145760179107,0,3.5741994380950928,0.6452395915985107,0.5,0.8500000238418579,0.6300285458564758,1.0,0.5652173757553101,12.127584457397461,23.122285842895508,cooling,12.127584457397461,23.122285842895508,0.10202169287898792,8.894313371974224,0.0,0.0,0.0,0.01852145760179107,0.00889757960814799,0.0,0.0,0.009623877993643079,13.0,0.0,-0.01852145760179107
891,-0.02756861548961935,0,3.6083059310913086,0.6267364621162415,0.5,0.8500000238418579,0.622967541217804,1.0,0.5652173757553101,10.705554962158203,23.594694137573242,heating,10.705554962158203,23.594694137573242,0.080939,0.0,0.02388832039863568,2.3888320398635683,7.166496119590704,0.02756861548961935,0.007924986917812876,0.0,0.011343693514275147,0.008299935057531328,14.0,0.0,-0.02756861548961935
892,-0.07499357666169691,0,3.6336700916290283,0.6567326784133911,0.5,0.8500000238418579,0.5020356178283691,1.0,0.6086956262588501,11.767309188842773,24.12618064880371,heating,11.767309188842773,24.12618064880371,0.08140183546383134,0.19525985976306615,0.0,0.0,0.0,0.026984850760192584,0.007512898667968915,0.0,0.011167018494178345,0.008304933598045326,14.0,0.16002908633834778,-0.07499357666169691
893,-0.03402803058740646,0,3.659228563308716,0.7046176195144653,0.5,0.8500000238418579,0.5051873326301575,1.0,0.6086956262588501,12.154298782348633,24.07270622253418,cooling,12.154298782348633,24.07270622253418,0.08325140473830593,0.9755514868705149,0.0045731122877891535,0.45731122877891534,1.371933686336746,0.016326967587553733,0.007699439400428382,0.0,0.00012703089688303202,0.008500497290242319,15.0,0.05900354333284241,-0.03402803058740646
894,-0.01970086254733735,0,3.674957752227783,0.6968464255332947,0.5,0.8500000238418579,0.3685878813266754,1.0,0.6521739363670349,14.025930404663086,23.495140075683594,cooling,14.025930404663086,23.495140075683594,0.113276094653813,13.64229204689777,0.0,0.0,0.0,0.01970086254733735,0.008966531831873317,0.0,0.0,0.01073433071546403,15.0,0.0,-0.01970086254733735
895,-0.033592829169928576,0,3.6910483837127686,0.653169572353363,0.5,0.8500000238418579,0.3748326301574707,1.0,0.6521739363670349,14.515121459960938,23.787614822387695,heating,14.515121459960938,23.787614822387695,0.10522240961792699,10.244623688329511,0.0,0.0,0.0,0.018708286006478374,0.006821401807581406,0.0,0.0027445417923765156,0.00914234240652045,16.0,0.049615143878167345,-0.033592829169928576
896,-0.01816976898585468,0,3.6974563598632812,0.696124255657196,0.5,0.8500000238418579,0.23972786962985992,1.0,0.695652186870575,14.30162239074707,23.632410049438477,cooling,14.30162239074707,23.632410049438477,0.10662160475334437,10.834912607983949,0.0,0.0,0.0,0.01816976898585468,0.00808167769973804,0.0,0.0,0.01008809128611664,16.0,0.0,-0.01816976898585468
897,-0.19725211483252592,0,3.699430465698242,0.6646044850349426,0.5,0.8500000238418579,0.17809590697288513,1.0,0.695652186870575,13.226676940917969,24.621553421020508,heating,13.226676940917969,24.621553421020508,0.080939,0.0,0.04117668161032739,4.117668161032739,12.353004483098218,0.038578036988173546,0.006701101941910265,0.0,0.023576999988731952,0.008299935057531328,17.0,0.5289135928145079,-0.19725211483252592
898,-0.02508194195213083,0,3.6973984241485596,0.7329933643341064,0.5,0.8500000238418579,0.12151774764060974,1.0,0.739130437374115,15.290815353393555,23.2185001373291,cooling,15.290815353393555,23.2185001373291,0.130761405335136,21.018950877848813,0.0,0.0,0.0,0.02508194195213083,0.011518804427012412,0.0,0.0,0.013563137525118417,17.0,0.0,-0.02508194195213083
899,-0.021133017294562566,0,3.6924588680267334,0.6197666525840759,0.5,0.8374999761581421,0.08203566074371338,1.0,0.739130437374115,15.32172966003418,22.9490909576416,cooling,15.32172966003418,22.9490909576416,0.080939,0.0,0.07973992672560944,7.973992672560944,23.921978017682832,0.021133017294562566,0.005296649792870043,0.0,0.007491530910567144,0.008344836591125377,18.0,0.0,-0.021133017294562566
900,-0.07091764298052543,0,3.6855082511901855,0.5920844674110413,0.5,0.8374999761581421,0.054899998009204865,0.0,0.782608687877655,15.497520446777344,22.079023361206055,cooling,15.497520446777344,22.079023361206055,0.08848835070338529,3.184901060611864,0.0,0.0,0.0,0.017038333158469903,0.0074676675811464,0.0,0.0,0.0095706655773235,18.0,0.17959769940685177,-0.07091764298052543
901,-0.04357334681770324,0,3.6773927211761475,0.5246463418006897,0.5,0.8125,0.04020000249147415,0.0,0.782608687877655,15.496488571166992,22.77615737915039,heating,15.496488571166992,22.77615737915039,0.080939,0.0,0.09492963172178885,9.492963172178886,28.478889516536654,0.04357334681770324,0.006397834395762444,0.0,0.028875577364409457,0.008299935057531328,19.0,0.0,-0.04357334681770324
902,-0.01910955182335848,0,3.6682801246643066,0.5780953168869019,0.5,0.800000011920929,0.026099998503923416,0.0,0.8260869383811951,15.394137382507324,22.30708885192871,cooling,15.394137382507324,22.30708885192871,0.080939,0.0,0.043657538807513184,4.365753880751319,13.097261642253955,0.01910955182335848,0.007352821273648804,0.0,0.003270609793270651,0.008486120756439024,19.0,0.0,-0.01910955182335848
903,-0.05381771683334585,0,3.6582581996917725,0.5514957904815674,0.5,0.7875000238418579,0.013500000350177288,0.0,0.8260869383811951,15.467793464660645,23.31233024597168,heating,15.467793464660645,23.31233024597168,0.080939,0.0,0.14282926331648582,14.282926331648582,42.84877899494575,0.05381771683334585,0.00781329845144069,0.0,0.03770448332437384,0.008299935057531328,20.0,0.0,-0.05381771683334585
904,-0.027784229128925197,0,3.648909568786621,0.6084055304527283,0.5,0.7749999761581421,0.022325851023197174,0.0,0.8695651888847351,15.496282577514648,22.96782112121582,heating,15.496282577514648,22.96782112121582,0.080939,0.0,0.09223078857959639,9.223078857959639,27.66923657387892,0.027784229128925197,0.008382877812050764,0.0,0.011101416259343104,0.008299935057531328,20.0,0.0,-0.027784229128925197
905,-0.052982186495649924,0,3.6379690170288086,0.5909883379936218,0.5,0.762499988079071,0.0,0.0,0.8695651888847351,15.492324829101562,23.619882583618164,heating,15.492324829101562,23.619882583618164,0.080939,0.0,0.16472875782098959,16.47287578209896,49.41862734629687,0.052982186495649924,0.008620841011532121,0.0,0.03606141042658647,0.008299935057531328,21.0,0.0,-0.052982186495649924
906,-0.024026714649063797,0,3.6270930767059326,0.6262515187263489,0.5,0.762499988079071,0.0,0.0,0.9130434989929199,15.469083786010742,22.763866424560547,cooling,15.469083786010742,22.763866424560547,0.080939,0.0,0.07797497224476402,7.797497224476402,23.392491673429205,0.024026714649063797,0.009473378761400982,0.0,0.005910900197679344,0.00864243568998347,21.0,0.0,-0.024026714649063797
907,-0.036571559782215754,0,3.616185426712036,0.5783889889717102,0.5,0.75,0.0,0.0,0.9130434989929199,15.487489700317383,22.949462890625,heating,15.487489700317383,22.949462890625,0.080939,0.0,0.1047154812906091,10.47154812906091,31.414644387182733,0.036571559782215754,0.00857474753033003,0.0,0.019696877194354395,0.008299935057531328,22.0,0.0,-0.036571559782215754
908,-0.04045837632028024,0,3.6053073406219482,0.5876234769821167,0.5,0.75,0.0,0.0,0.95652174949646,15.408271789550781,23.13834571838379,heating,15.408271789550781,23.13834571838379,0.080939,0.0,0.1260551177206537,12.60551177206537,37.81653531619611,0.04045837632028024,0.008811056602285663,0.0,0.02334738466046325,0.008299935057531328,22.0,0.0,-0.04045837632028024
909,-0.022409590426584497,0,3.59447979927063,0.5972418785095215,0.5,0.75,0.0,0.0,0.95652174949646,15.489947319030762,22.55369758605957,cooling,15.489947319030762,22.55369758605957,0.080939,0.0,0.06215408185948945,6.215408185948945,18.646224557846836,0.022409590426584497,0.008775687918091017,0.0,0.005180434395991822,0.008453468112501656,23.0,0.0,-0.022409590426584497
910,-0.04483122836630581,0,3.5836634635925293,0.5657863616943359,0.5,0.75,0.0,0.0,1.0,15.492176055908203,23.092172622680664,heating,15.492176055908203,23.092172622680664,0.080939,0.0,0.12597059138174296,12.597059138174297,37.79117741452289,0.04483122836630581,0.008562079551499346,0.0,0.027969213757275138,0.008299935057531328,23.0,0.0,-0.04483122836630581
911,-0.028059350604254508,0,3.572899580001831,0.5943703055381775,0.5,0.75,0.0,0.0,1.0,15.49847412109375,22.812246322631836,heating,15.49847412109375,22.812246322631836,0.080939,0.0,0.08808992981018922,8.808992981018921,26.426978943056767,0.028059350604254508,0.00858203414118522,0.0,0.01117738140553796,0.008299935057531328,0.0,0.0,-0.028059350604254508
912,-0.02074884191735933,0,3.5621707439422607,0.580086350440979,0.5,0.75,0.0,0.0,0.0,15.431221008300781,21.812397003173828,cooling,15.431221008300781,21.812397003173828,0.08976028823863685,3.7215028644250303,0.0,0.0,0.0,0.02074884191735933,0.010915479845630629,0.0,0.0,0.009833362071728703,0.0,0.0,-0.02074884191735933
913,-0.03500498274146578,0,3.551370859146118,0.5004228949546814,0.5,0.737500011920929,0.0,0.0,0.0,15.444358825683594,22.13458251953125,heating,15.444358825683594,22.13458251953125,0.080939,0.0,0.0603413635325829,6.03413635325829,18.10240905977487,0.03500498274146578,0.007939775879086607,0.0,0.018765271804847845,0.008299935057531328,1.0,0.0,-0.03500498274146578
914,-0.03641311759738045,0,3.540602684020996,0.5361018776893616,0.5,0.737500011920929,0.0,0.0,0.043478261679410934,15.484968185424805,22.519010543823242,heating,15.484968185424805,22.519010543823242,0.080939,0.0,0.08384295039721223,8.384295039721223,25.15288511916367,0.03641311759738045,0.008351130999248802,0.0,0.019762051540600324,0.008299935057531328,1.0,0.0,-0.03641311759738045
915,-0.019996908556928813,0,3.5299079418182373,0.5598339438438416,0.5,0.737500011920929,0.0,0.0,0.043478261679410934,15.464451789855957,21.66169548034668,cooling,15.464451789855957,21.66169548034668,0.09063782900079079,4.091717550949124,0.0,0.0,0.0,0.019996908556928813,0.010333840269130494,0.0,0.0,0.009663068287798317,2.0,0.0,-0.019996908556928813
916,-0.0166165618371978,0,3.519205331802368,0.49389028549194336,0.5,0.737500011920929,0.0,0.0,0.08695652335882187,15.492988586425781,21.35125732421875,cooling,15.492988586425781,21.35125732421875,0.08560205994969342,1.9672399869853194,0.0,0.0,0.0,0.0166165618371978,0.008054849883845557,0.0,0.0,0.008561711953352244,2.0,0.0,-0.0166165618371978
917,-0.03793325842238153,0,3.508467435836792,0.4892328679561615,0.5,0.7250000238418579,0.0,0.0,0.08695652335882187,15.486204147338867,22.11727523803711,heating,15.486204147338867,22.11727523803711,0.080939,0.0,0.06365576915798599,6.365576915798599,19.096730747395796,0.03793325842238153,0.008012382784880787,0.0,0.02162094057996942,0.008299935057531328,3.0,0.0,-0.03793325842238153
918,-0.028896606264421483,0,3.4978058338165283,0.534334123134613,0.5,0.7250000238418579,0.0,0.0,0.1304347813129425,15.479713439941406,22.2381534576416,heating,15.479713439941406,22.2381534576416,0.080939,0.0,0.06042280121082418,6.042280121082419,18.126840363247254,0.028896606264421483,0.008392777260876928,0.0,0.012203893946013226,0.008299935057531328,3.0,0.0,-0.028896606264421483
919,-0.03864119526532785,0,3.4872071743011475,0.5431137084960938,0.5,0.7250000238418579,0.0,0.0,0.1304347813129425,15.490484237670898,22.635290145874023,heating,15.490484237670898,22.635290145874023,0.080939,0.0,0.09694792248357942,9.694792248357942,29.084376745073826,0.03864119526532785,0.0086711707046598,0.0,0.02167008950313672,0.008299935057531328,4.0,0.0,-0.03864119526532785
920,-0.019397410198955998,0,3.4766697883605957,0.5657153725624084,0.5,0.7250000238418579,0.0,0.0,0.17391304671764374,15.47165298461914,21.84940528869629,cooling,15.47165298461914,21.84940528869629,0.0844481594021262,1.4804353302431892,0.0,0.0,0.0,0.019397410198955998,0.01018633819596293,0.0,0.0,0.00921107200299307,4.0,0.0,-0.019397410198955998
921,-0.024553049076866555,0,3.466093063354492,0.5080420970916748,0.5,0.7124999761581421,0.0,0.0,0.17391304671764374,15.44858455657959,21.832050323486328,heating,15.44858455657959,21.832050323486328,0.080939,0.0,0.03425475042902922,3.425475042902922,10.276425128708766,0.024553049076866555,0.008133904533261379,0.0,0.00811920948607385,0.008299935057531328,5.0,0.0,-0.024553049076866555
922,-0.05483017149453778,0,3.4555342197418213,0.5179532766342163,0.5,0.7124999761581421,0.0,0.0,0.21739129722118378,15.496971130371094,22.92055892944336,heating,15.496971130371094,22.92055892944336,0.080939,0.0,0.13644996056880862,13.644996056880862,40.93498817064258,0.05483017149453778,0.008655315898126625,0.0,0.03787492053887983,0.008299935057531328,5.0,0.0,-0.05483017149453778
923,-0.02097477500477657,0,3.4452176094055176,0.5799146294593811,0.5,0.7250000238418579,0.001500000013038516,0.0,0.21739129722118378,15.491689682006836,22.303119659423828,cooling,15.491689682006836,22.303119659423828,0.080939,0.0,0.04685758175889513,4.685758175889513,14.05727452766854,0.02097477500477657,0.008956283950745648,0.0,0.0034957473264312167,0.008522743727599707,6.0,0.0,-0.02097477500477657
924,-0.032805049547081716,0,3.438445806503296,0.5504686832427979,0.5,0.737500011920929,0.050214432179927826,0.0,0.260869562625885,15.454401016235352,22.52573013305664,heating,15.454401016235352,22.52573013305664,0.080939,0.0,0.08452363999581654,8.452363999581653,25.357091998744963,0.032805049547081716,0.008173471094230491,0.0,0.016331643395319898,0.008299935057531328,6.0,0.0,-0.032805049547081716
925,-0.03037826152980334,0,3.429603099822998,0.5596936345100403,0.5,0.75,0.020400000736117363,0.0,0.260869562625885,15.485197067260742,22.626312255859375,heating,15.485197067260742,22.626312255859375,0.080939,0.0,0.06764604759554753,6.764604759554753,20.293814278664257,0.03037826152980334,0.007937957540647928,0.0,0.01414036893162408,0.008299935057531328,7.0,0.0,-0.03037826152980334
926,-0.02315436033824316,0,3.4271390438079834,0.5714307427406311,0.5,0.762499988079071,0.10860588401556015,0.0,0.30434781312942505,15.484996795654297,22.472524642944336,heating,15.484996795654297,22.472524642944336,0.080939,0.0,0.06037953827246767,6.037953827246767,18.1138614817403,0.02315436033824316,0.007475328443070999,0.0,0.007379096837640836,0.008299935057531328,7.0,0.0,-0.02315436033824316
927,-0.09983037985975884,0,3.4212825298309326,0.560478150844574,0.5,0.7749999761581421,0.0605475977063179,0.0,0.30434781312942505,15.493905067443848,21.358112335205078,cooling,15.493905067443848,21.358112335205078,0.1705043132265562,37.78558876081587,0.0,0.0,0.0,0.03116653902720174,0.015231020479264808,0.0,0.0,0.01593551854793693,8.0,0.228879469441857,-0.09983037985975884
928,-0.02710955523617365,0,3.4228265285491943,0.5208554267883301,0.5,0.7875000238418579,0.16357558965682983,1.0,0.3478260934352875,15.009679794311523,22.533653259277344,heating,15.009679794311523,22.533653259277344,0.11587773039018973,14.739863578764265,0.0,0.0,0.0,0.02710955523617365,0.008973958340688534,0.0,0.008711870274024149,0.009423726621460966,8.0,0.0,-0.02710955523617365
929,-0.027799724929400096,0,3.4213104248046875,0.6179617643356323,0.5,0.800000011920929,0.11951135843992233,1.0,0.3478260934352875,15.064743995666504,22.08043670654297,cooling,15.064743995666504,22.08043670654297,0.1511682575263234,29.628142282656334,0.0,0.0,0.0,0.027799724929400096,0.013514422568500228,0.0,0.0,0.014285302360899876,9.0,0.0,-0.027799724929400096
930,-0.0223775879210898,0,3.4310872554779053,0.558573305606842,0.5,0.8125,0.27710989117622375,1.0,0.3913043439388275,12.82200813293457,22.69615936279297,heating,12.82200813293457,22.69615936279297,0.09609459031816044,6.393802271877924,0.0,0.0,0.0,0.0223775879210898,0.008478918085259555,0.0,0.005167107674963015,0.008731562160867228,9.0,0.0,-0.0223775879210898
931,-0.024632430297188333,0,3.439837694168091,0.6076479554176331,0.5,0.824999988079071,0.2626739740371704,1.0,0.3913043439388275,13.89903736114502,23.564058303833008,heating,13.89903736114502,23.564058303833008,0.10232322361079901,9.0215223976619,0.0,0.0,0.0,0.024632430297188333,0.00767546240024868,0.0,0.008040543056100505,0.008916424840839151,10.0,0.0,-0.024632430297188333
932,-0.018354511244672092,0,3.460099697113037,0.6817716360092163,0.5,0.8374999761581421,0.4225490093231201,1.0,0.43478259444236755,12.601632118225098,23.61954116821289,cooling,12.601632118225098,23.61954116821289,0.09267306714658813,4.950338693856286,0.0,0.0,0.0,0.018354511244672092,0.009229044410934901,0.0,0.0,0.00912546683373719,10.0,0.0,-0.018354511244672092
933,-0.019337592778066147,0,3.4809234142303467,0.6613518595695496,0.5,0.8374999761581421,0.4313026964664459,1.0,0.43478259444236755,11.620918273925781,23.826902389526367,heating,11.620918273925781,23.826902389526367,0.08386875281167432,1.2359967371826954,0.0,0.0,0.0,0.019337592778066147,0.007628632114098853,0.0,0.003348238186012778,0.008360722477954514,11.0,0.0,-0.019337592778066147
